,Manufacturer,Model,Application(s),Power,SFC,Airflow,OPR,Number,LPC,HPC,HPT,IPT,LPT,Length,Diameter,Weight
168,LHTEC,CTP800-4T,Ayres LM200,2013.39,0.28589037228564596,,14.1,1 + FT,,2C,2.0,,2.0,1.7526,1.27,517.09488
169,LHTEC,CTS800-2,A129 (test aircraft),1014.152,0.27250826975312636,,14.1,1 + FT,,2C,2.0,,2.0,0.8000999999999999,0.68072,149.68536
170,Mitsubishi,CT63-M-5A,HS-369,236.3869,0.39538030209717,,6.2,2,,6 + 1C,2.0,,2.0,1.0413999999999999,0.4826,63.049288
171,Mitsubishi,MG5-110,MH-2000,653.2332,0.164234894717286,,11.0,1,,1,2.0,,,1.19888,0.7365999999999999,154.22128
172,Pratt Whitney,JTFTD12A-1,S-64A,3020.085,0.42275278455005094,,,1 + FT,,9,2.0,,2.0,,0.8635999999999999,400.068144
173,Pratt Whitney,JTFTD12A-4A,S-64E,3355.65,0.4197113976108419,,,1 + FT,,9,2.0,,2.0,,0.8635999999999999,417.30464
174,Pratt Whitney,JTFTD12A-5A,S-64F,3579.36,0.41849484283515836,,,1 + FT,,9,2.0,,2.0,,0.8635999999999999,424.10852
175,Pratt Whitney Canada,PT6A-11,"Cheyenne I/IA, T-1040",372.85,0.3935554699336446,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,148.778176
176,Pratt Whitney Canada,PT6A-11AG,"Turbo-Thrush S2R-T11, Ag-Cat, 620 TP",372.85,0.3935554699336446,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,149.68536
177,Pratt Whitney Canada,PT6A-15AG,"Turbo-Thrush S2R-T15, Turbo-Cat, Ag-Cat D, AT-400/-402/-502",507.076,0.36618298748076356,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,148.778176
178,Pratt Whitney Canada,PT6A-21,King Air C90B,410.135,0.383214754340334,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,148.778176
179,Pratt Whitney Canada,PT6A-25A,"PC-7, Firecracker",410.135,0.383214754340334,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,155.582056
180,Pratt Whitney Canada,PT6A-25C,PC-7 Mk.II,559.275,0.361925045765871,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,151.95332
181,Pratt Whitney Canada,PT6A-27,"DHC-6 Twin Otter 300/320,  Westwind II/III, Airliner A99, L-410A/F, EMB-110, Y-12 II, PC-6/B2",462.334,0.36618298748076356,7.0,6.7,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,148.778176
182,Pratt Whitney Canada,PT6A-28,"King Air E90/A100, Cheyenne II, EMB-121A Xingu I",507.076,0.36618298748076356,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,148.778176
183,Pratt Whitney Canada,PT6A-34,"Commuter C99, 101/101B/102 Avara, ST-28, EMB-110K1/P1/P2",559.275,0.361925045765871,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,150.138952
184,Pratt Whitney Canada,PT6A-34AG,"Ag-Cat, AT-402/502/503A, Fieldmaster, Turbo-Thrush S2R-T34",559.275,0.361925045765871,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,150.138952
185,Pratt Whitney Canada,PT6A-36,Commuter C99,559.275,0.35888365882666196,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,150.138952
186,Pratt Whitney Canada,PT6A-41,"King Air 200, Cheyenne III",633.845,0.35949193621450376,,,1 + FT,,3 + 1C,2.0,,2.0,1.7018,0.4826,182.797576
187,Pratt Whitney Canada,PT6A-42,"King Air B200, EMB-121V Xingu III",633.845,0.36557471009292175,,,1 + FT,,3 + 1C,2.0,,2.0,1.7018,0.4826,182.797576
188,Pratt Whitney Canada,PT6A-45A,"Shorts 330, Mowhawk 298",633.845,0.3369856728643572,,,1 + FT,,3 + 1C,2.0,,2.0,1.8288,0.4826,196.858928
189,Pratt Whitney Canada,PT6A-45B,"Shorts 330, Mowhawk 298",633.845,0.3369856728643572,,,1 + FT,,3 + 1C,2.0,,2.0,1.8288,0.4826,196.858928
190,Pratt Whitney Canada,PT6A-45R,"Shorts 330-200/360-100, Mowhawk 298",633.845,0.3363773954765154,,,1 + FT,,3 + 1C,2.0,,2.0,1.8288,0.4826,203.209216
191,Pratt Whitney Canada,PT6A-50,DHC-7 Dash 7 1/100/101/150/151,835.1840000000001,0.34063533719140804,,,1 + FT,,3 + 1C,2.0,,2.0,2.1336,0.4826,275.330344
192,Pratt Whitney Canada,PT6A-60A,"King Air 300, King Air 350",782.985,0.3333360085373064,,,1 + FT,,3 + 1C,2.0,,2.0,1.8288,0.4826,215.4562
193,Pratt Whitney Canada,PT6A-61,Cheyenne IIIA,633.845,0.35949193621450376,,,1 + FT,,3 + 1C,2.0,,2.0,1.7018,0.4826,194.590968
194,Pratt Whitney Canada,PT6A-62,Orlik,708.4150000000001,0.34489327890630056,,,1 + FT,,3 + 1C,2.0,,2.0,1.778,0.4826,205.930768
195,Pratt Whitney Canada,PT6A-64,TBM 700,521.99,0.4276190036527853,,,1 + FT,,3 + 1C,2.0,,2.0,,0.4826,206.837952
196,Pratt Whitney Canada,PT6A-65AG,"Turbo Thrush, AT-802/802A, Firemaster",969.4100000000001,0.30961319041147617,,,1 + FT,,4 + 1C,2.0,,2.0,1.905,0.4826,220.445712
197,Pratt Whitney Canada,PT6A-65AR,"Shorts 360-200, AMI DC-3",1061.8768,0.30961319041147617,,,1 + FT,,4 + 1C,2.0,,2.0,1.905,0.4826,220.445712
198,Pratt Whitney Canada,PT6A-65B,"Commuter 1900, PZL-M-18, Be-32",820.27,0.3260366798832048,10.0,10.0,1 + FT,,4 + 1C,2.0,,2.0,1.8796,0.4826,218.177752
199,Pratt Whitney Canada,PT6A-65R,"Shorts 360-200, AMI DC-3",1026.0832,0.3114380225750016,,,1 + FT,,4 + 1C,2.0,,2.0,1.905,0.4826,218.177752
200,Pratt Whitney Canada,PT6A-66,"Avanti, M-102",633.845,0.377131980461916,,,1 + FT,,4 + 1C,2.0,,2.0,1.778,0.4826,213.18824
201,Pratt Whitney Canada,PT6A-67,RC-12K/N/P/Q,820.27,0.33272773114946463,,,1 + FT,,4 + 1C,2.0,,2.0,1.9304,0.4826,229.517552
202,Pratt Whitney Canada,PT6A-67A,Starship 2000,894.84,0.3339442859251482,,,1 + FT,,4 + 1C,2.0,,2.0,,0.4826,229.517552
203,Pratt Whitney Canada,PT6A-67AF,Turbo Firecat,1061.8768,0.316304241677736,,,1 + FT,,4 + 1C,2.0,,2.0,,0.4826,241.310944
204,Pratt Whitney Canada,PT6A-67B,PC-12,894.84,0.3357691180886736,,,1 + FT,,4 + 1C,2.0,,2.0,,0.4826,233.59987999999998
205,Pratt Whitney Canada,PT6A-67D,1900D,909.754,0.322387015556154,,,1 + FT,,4 + 1C,2.0,,2.0,,0.4826,233.59987999999998
206,Pratt Whitney Canada,PT6A-67R,"Shorts 360-300, Basler Turbo BT-67",1061.8768,0.316304241677736,,,1 + FT,,4 + 1C,2.0,,2.0,1.9304,0.4826,233.59987999999998
207,Pratt Whitney Canada,PT6A-112,"Conquest I, Corsair I, F406 Caravan II",372.85,0.3874726960552266,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,151.499728
208,Pratt Whitney Canada,PT6A-114,Caravan I/IA,447.42,0.38929752821875196,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,158.7572
209,Pratt Whitney Canada,PT6A-135,"King Air F90, EMB-121A1 Xingu II, Cheyenne IIXL, Comanchero  750",559.275,0.35584227188745293,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,156.035648
210,Pratt Whitney Canada,PT6A-135A,"King Air F90-1, ST-50, Seastar",559.275,0.35584227188745293,,,1 + FT,,3 + 1C,2.0,,1.0,1.5748,0.4826,156.035648
211,Pratt Whitney Canada,PT6B-36,S-76B,731.5317,0.3613167683780292,,,1 + FT,,4 + 1C,2.0,,2.0,1.50368,0.49529999999999996,168.736224
212,Pratt Whitney Canada,PT6T-3B,Bell 212,961.9530000000001,0.3625333231537128,,,1 + FT,,4 + 1C,2.0,,2.0,1.7018,1.1176,299.37072
213,Pratt Whitney Canada,PT6T-3B-1,Bell 412/412SP,1342.26,0.3625333231537128,,,1 + FT,,4 + 1C,2.0,,2.0,1.7018,1.1176,299.37072
214,Pratt Whitney Canada,PT6T-3D,Bell 412EP,1342.26,0.36557471009292175,,,1 + FT,,4 + 1C,2.0,,2.0,1.7018,1.1176,312.97848
215,Pratt Whitney Canada,PT6T-6,"S-58T, AB212",1398.1875,0.36618298748076356,,,1 + FT,,4 + 1C,2.0,,2.0,1.7018,1.1176,299.37072
216,Pratt Whitney Canada,PW118,EMB-120/-120ER,1342.26,0.3029221391452164,,,2 + FT,1C,1C,1.0,1,2.0,2.0574,0.7874,390.542712
217,Pratt Whitney Canada,PW118A,EMB-120/-120ER,1342.26,0.3065718034722672,,,2 + FT,1C,1C,1.0,1,2.0,2.0574,0.7874,392.810672
218,Pratt Whitney Canada,PW119B,Do 328-100/-110,1625.626,0.298055920042482,,,2 + FT,1C,1C,1.0,1,2.0,2.0574,0.7874,415.490272
219,Pratt Whitney Canada,PW120,"ATR42, SA210TA",1491.4,0.29501453310327297,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.7874,417.758232
220,Pratt Whitney Canada,PW120A,Dash 8-100/-100A,1491.4,0.29501453310327297,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.7874,423.20133599999997
221,Pratt Whitney Canada,PW121,"Dash 8-100/-100A/-100B, ATR42",1603.255,0.2895400366126968,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.7874,424.562112
222,Pratt Whitney Canada,PW123,Dash 8-300,1774.766,0.28589037228564596,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,449.963264
223,Pratt Whitney Canada,PW123AF,CL-215/415,1774.766,0.28589037228564596,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,449.963264
224,Pratt Whitney Canada,PW123B,Dash 8-300,1864.25,0.2816324305707534,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,449.963264
225,Pratt Whitney Canada,PW123C,Dash 8-200A/-Q300,1603.255,0.29379797832758936,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
226,Pratt Whitney Canada,PW123D,Dash 8-200B/-Q300,1603.255,0.29379797832758936,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
227,Pratt Whitney Canada,PW124B,ATR72,1774.766,0.2846738175099624,,13.9,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
228,Pratt Whitney Canada,PW125B,Fokker 50-100,1774.766,0.2816324305707534,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
229,Pratt Whitney Canada,PW126,BAe ATP,1978.3421,0.2816324305707534,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
230,Pratt Whitney Canada,PW126A,BAe ATP,1985.0534,0.2804158757950698,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
231,Pratt Whitney Canada,PW127B,Fokker 50-400,2050.675,0.2791993210193862,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
232,Pratt Whitney Canada,PW127C,Y7-200A,2050.675,0.2791993210193862,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
233,Pratt Whitney Canada,PW127F,ATR72-500,2050.675,0.2791993210193862,,,2 + FT,1C,1C,1.0,1,2.0,2.1336,0.8382,480.80752
234,PZL Rzeszów,TWD-10B,An-28,753.9027,0.346718111069826,10.0,7.4,1 + FT,,6 + 1A,2.0,,1.0,2.0599399999999997,0.89916,299.824312
235,PZL Rzeszów,TWD-10W,W-3 Sokol,662.1816,0.36496643270507995,10.0,7.4,1 + FT,,6 + 1A,2.0,,1.0,1.8745199999999997,0.76454,140.61352
236,Rolls-Royce,Gem 42-1 Mk.204,Westland 30 Series 100,846.3695,0.39538030209717,,,3,4,1C,1.0,1,2.0,1.09728,0.5969,183.251168
237,Rolls-Royce,Gem 60-3 Mk.530,Westland 30 Series 100-60,939.582,0.371049206583498,,,3,,,,,,,,184.611944
238,Rolls-Royce,Tyne RTy.12 Mk.515/10,CL-44D/D-4/J,3799.3415,0.237228181258302,47.0,13.5,2,6,9,1.0,,3.0,2.7685999999999997,1.09728,1006.5206479999999
239,Turbomeca,Arriel 1A,SA365C,477.99370000000005,0.34854294323335133,,9.0,1 + FT,,1 + 1C,2.0,,1.0,1.0896599999999999,0.5689599999999999,120.20188
240,Turbomeca,Arriel 1A1,SA365C1,477.99370000000005,0.34854294323335133,,9.0,1 + FT,,1 + 1C,2.0,,1.0,1.0896599999999999,0.5689599999999999,120.20188
241,Turbomeca,Arriel 1A2,SA365C2,477.99370000000005,0.34854294323335133,,9.0,1 + FT,,1 + 1C,2.0,,1.0,1.0896599999999999,0.5689599999999999,120.20188
242,Turbomeca,Arriel 1B,AS350B/BA,477.99370000000005,0.34854294323335133,,9.0,1 + FT,,1 + 1C,2.0,,1.0,1.0896599999999999,0.5689599999999999,120.20188
243,Turbomeca,Astazou III,,440.7087,0.3911223603822774,6.0,,1,,1 + 1C,3.0,,,1.4300199999999998,0.4572,146.963808
244,Turbomeca,Astazou III-2,,480.97650000000004,0.39538030209717,,,1,,1 + 1C,3.0,,,,,149.68536
245,Turbomeca,Astazou XIVB,SA319B,427.28610000000003,0.3795650900132832,,,1,,2 + 1C,3.0,,,1.4300199999999998,,166.014672
246,Turbomeca,Astazou XVIIIA,SA360C,440.7087,0.328469789434572,,,1,,2 + 1C,3.0,,,1.32588,0.6985,154.674872
247,Turbomeca,Makila 1A,AS332C/L,1310.1949,0.30170558436953276,,,1 + FT,,3 + 1C,2.0,,2.0,1.3944599999999998,0.51562,242.67172
248,Turbomeca,Makila 1A1,AS332C1/L1,1399.6789,0.29258142355190575,,,1 + FT,,3 + 1C,2.0,,2.0,1.3944599999999998,0.51562,242.67172
249,Turbomeca,TM 333-2B,Indian ALH,746.4457,0.3217787381683122,,,1 + FT,,2 + 1C,1.0,,1.0,1.04394,0.7111999999999999,156.48924
250,Walter,M 601 B,L-410MA/UVP,515.2787000000001,0.3990299664242208,7.0,6.4,1 + FT,,2 +1C,1.0,,1.0,1.6738600000000001,0.65024,193.230192
251,Walter,M 601 D,L-410UVP,539.8868,0.3978134116485372,8.0,6.6,1 + FT,,2 +1C,1.0,,1.0,1.6586199999999998,0.65024,193.230192
252,Walter,M 601 E,L-410UVP-E,560.0207,0.3947720247093282,8.0,6.7,1 + FT,,2 +1C,1.0,,1.0,1.6738600000000001,0.65024,200.034072
253,Walter,M 601 F,"L-420, M-101, Ae-270",580.1546000000001,0.3850395865038594,8.0,6.7,1 + FT,,2 +1C,1.0,,1.0,1.6738600000000001,0.65024,201.84844
254,Walter,M 601 T,PZL-130TM/TB,560.0207,0.3947720247093282,8.0,6.7,1 + FT,,2 +1C,1.0,,1.0,1.6738600000000001,0.65024,201.84844
255,Walter,M 601 Z,Z-137T,381.7984,0.4890550198248072,,,1 + FT,,2 +1C,1.0,,1.0,1.6738600000000001,0.65024,196.858928
256,Walter,M 602,L-610,1360.1568,0.34002705980356623,16.0,13.0,2 + FT,1C,1C,1.0,1,2.0,2.6695399999999996,0.8712199999999999,570.1651439999999
